adhesome_gene,corr,tissue
KRIT1,0.785213267,Kidney
TRIP6,0.679270174,Kidney
CBLL1,0.821990252,Kidney
TES,0.723069805,Kidney
CAV1,0.285357964,Kidney
MET,0.635837722,Kidney
WASL,0.606174644,Kidney
ZYX,0.687828593,Kidney
KCNH2,0.328785957,Kidney
DLC1,0.731867294,Kidney
SORBS3,0.749490228,Kidney
PTK2B,0.604439064,Kidney
ADAM9,0.828307438,Kidney
LYN,0.846460667,Kidney
SDCBP,0.780393385,Kidney
PABPC1,0.631521698,Kidney
PTK2,0.857385329,Kidney
SCRIB,0.836095035,Kidney
PLEC,0.782296728,Kidney
SHARPIN,0.719304602,Kidney
TESK1,0.709294122,Kidney
TLN1,0.867193359,Kidney
TJP2,0.788409921,Kidney
OSTF1,0.789210365,Kidney
SYK,0.502101269,Kidney
SPTLC1,0.899903895,Kidney
CORO2A,0.496198274,Kidney
ENG,0.757671176,Kidney
ABL1,0.759027788,Kidney
RAPGEF1,0.790073379,Kidney
VAV2,0.777049036,Kidney
ITGA8,0.476016225,Kidney
VIM,0.632035972,Kidney
ARHGAP21,0.831319402,Kidney
ABI1,0.777363961,Kidney
MPP7,0.570739408,Kidney
SVIL,0.767365588,Kidney
ARHGAP12,0.76599828,Kidney
ITGB1,0.78932251,Kidney
NRP1,0.820133536,Kidney
PARD3,0.769986363,Kidney
MAPK8,0.71009146,Kidney
ANK3,0.555231836,Kidney
CTNNA3,0.318751827,Kidney
VCL,0.704671654,Kidney
DLG5,0.787914865,Kidney
LDB3,0.468988508,Kidney
PTEN,0.805785331,Kidney
SORBS1,0.553731772,Kidney
ADAM12,0.625783551,Kidney
DOCK1,0.849039436,Kidney
HRAS,0.707125374,Kidney
CD151,0.84490889,Kidney
ILK,0.85214399,Kidney
PARVA,0.715739769,Kidney
PLEKHA7,0.744518748,Kidney
PTPRJ,0.916568249,Kidney
CTNND1,0.7014865,Kidney
LPXN,0.717965474,Kidney
SLC3A2,0.644276558,Kidney
FERMT3,0.722384592,Kidney
CAPN1,0.849979906,Kidney
CFL1,0.747165636,Kidney
CORO1B,0.842683399,Kidney
PPFIA1,0.8392523,Kidney
CTTN,0.813341811,Kidney
INPPL1,0.757484434,Kidney
MYO7A,0.144376699,Kidney
PAK1,0.684748518,Kidney
RDX,0.771824982,Kidney
LAYN,0.482403597,Kidney
CBL,0.859670876,Kidney
THY1,0.073881197,Kidney
ARHGEF12,0.673207571,Kidney
ARHGAP32,0.756278488,Kidney
PTPN6,0.580247755,Kidney
PTPRO,-0.125650924,Kidney
TUBA1B,0.678867471,Kidney
RACGAP1,0.741743994,Kidney
LIMA1,0.681192565,Kidney
ITGB7,0.495876541,Kidney
ITGA5,0.594305825,Kidney
ITGA7,0.54891282,Kidney
LRP1,0.586269648,Kidney
AGAP2,0.570241864,Kidney
LIN7A,0.513625297,Kidney
VEZT,0.764460187,Kidney
SSH1,0.806763359,Kidney
TRPV4,0.085506913,Kidney
GIT2,0.793155137,Kidney
PTPN11,0.843806406,Kidney
PXN,0.768275918,Kidney
CLIP1,0.817363554,Kidney
STARD13,0.866097605,Kidney
TRPC4,0.607044507,Kidney
LMO7,0.857482282,Kidney
ARHGEF7,0.679729099,Kidney
MMP14,0.617145067,Kidney
CDH24,0.679057458,Kidney
PRKD1,0.686886465,Kidney
ARHGAP5,0.788657423,Kidney
ARF6,0.731348491,Kidney
FERMT2,0.835155664,Kidney
KTN1,0.783608254,Kidney
AKAP5,0.721835174,Kidney
HSPA2,-0.087355061,Kidney
ACTN1,0.472892649,Kidney
PSEN1,0.851546066,Kidney
NUMB,0.728147159,Kidney
DYNC1H1,0.900208157,Kidney
ZFYVE21,0.850420067,Kidney
AKT1,0.84267776,Kidney
TJP1,0.852631302,Kidney
TRPM7,0.841195998,Kidney
CGNL1,0.634201455,Kidney
ADAM10,0.8591818,Kidney
ITGA11,0.477821364,Kidney
CSK,0.581224088,Kidney
PEAK1,0.729448777,Kidney
CIB2,0.496485864,Kidney
CIB1,0.204631869,Kidney
IQGAP1,0.841028545,Kidney
SYNM,0.678427794,Kidney
MAPK8IP3,0.642248639,Kidney
PKD1,0.806785977,Kidney
PDPK1,0.730437151,Kidney
NUDT16L1,0.430689751,Kidney
SH2B1,0.763250573,Kidney
ITGAL,0.189359084,Kidney
ITGAM,0.468216155,Kidney
ITGAX,0.120073909,Kidney
ITGAD,-0.010016366,Kidney
TGFB1I1,0.579899862,Kidney
CDH8,0.389475139,Kidney
CDH11,0.58394321,Kidney
CDH5,0.659631997,Kidney
CDH3,0.42673763,Kidney
CDH1,0.480490378,Kidney
BCAR1,0.606478385,Kidney
CDH15,0.519151172,Kidney
CRK,0.780157842,Kidney
ITGAE,0.666430671,Kidney
PFN1,0.793257866,Kidney
NDEL1,0.716509458,Kidney
MYH10,0.838059386,Kidney
GIT1,0.819452064,Kidney
SRCIN1,0.517072027,Kidney
LASP1,0.805395759,Kidney
GRB7,0.401409734,Kidney
WIPF2,0.751053574,Kidney
JUP,0.81981548,Kidney
STAT3,0.704354823,Kidney
ITGB3,0.723942307,Kidney
ABI3,0.340419908,Kidney
ITGA3,0.577624893,Kidney
NME1,0.580375768,Kidney
PRKCA,0.799543247,Kidney
GRB2,0.798318047,Kidney
ITGB4,0.695136803,Kidney
SLC16A3,0.558369479,Kidney
MYOM1,0.669839552,Kidney
PTPRM,0.827037385,Kidney
PTPN2,0.672276408,Kidney
ROCK1,0.864701555,Kidney
CDH2,0.477551796,Kidney
CDH20,0.671663123,Kidney
CDH7,0.34025245,Kidney
CDH19,0.267845485,Kidney
PIP5K1C,0.784086379,Kidney
VAV1,0.637707539,Kidney
INSR,0.572548997,Kidney
RAVER1,0.776698511,Kidney
KEAP1,0.786138757,Kidney
DNM2,0.850446419,Kidney
CALR,0.775770475,Kidney
PRKACA,0.874627391,Kidney
SIPA1L3,0.765629599,Kidney
ACTN4,0.764186643,Kidney
CEACAM1,0.285960708,Kidney
PLAUR,0.618506598,Kidney
PVR,0.749749329,Kidney
VASP,0.745916652,Kidney
ARHGAP35,0.819186373,Kidney
CYTH2,0.770103951,Kidney
PTPRH,0.545270644,Kidney
CSNK2A1,0.803007484,Kidney
SIRPA,0.793172701,Kidney
PTPRA,0.834904454,Kidney
PRNP,0.809192609,Kidney
FERMT1,0.443512125,Kidney
SRC,0.842434686,Kidney
PLCG1,0.738586473,Kidney
PTPRT,0.721261659,Kidney
SDC4,0.581645074,Kidney
CDH22,0.393311103,Kidney
PTPN1,0.579727794,Kidney
CASS4,0.517646517,Kidney
CDH4,0.861655137,Kidney
TIAM1,0.427745662,Kidney
ITGB2,0.370909584,Kidney
ARVCF,0.800377982,Kidney
CRKL,0.833353092,Kidney
MAPK1,0.848311125,Kidney
PPM1F,0.600675134,Kidney
NF2,0.586374557,Kidney
RNF185,0.6267686,Kidney
MYH9,0.42988618,Kidney
SH3BP1,0.530641418,Kidney
TRIOBP,0.816019048,Kidney
CSNK1E,0.671425185,Kidney
PARVB,0.58405619,Kidney
SH3KBP1,0.784073696,Kidney
SMPX,0.405218796,Kidney
MSN,0.826066535,Kidney
ARHGEF6,0.776837806,Kidney
FLNA,0.387368775,Kidney
AJAP1,0.605722193,Cervix Uteri
FBLIM1,0.371337538,Cervix Uteri
CDC42,0.381471249,Cervix Uteri
ASAP3,-0.165157566,Cervix Uteri
SLC9A1,0.296918178,Cervix Uteri
WASF2,0.492955541,Cervix Uteri
EPB41,-0.004111688,Cervix Uteri
PTPRU,0.126214347,Cervix Uteri
FABP3,0.432572395,Cervix Uteri
MACF1,0.653954448,Cervix Uteri
PTPRF,0.070819906,Cervix Uteri
TSPAN1,-0.603572834,Cervix Uteri
ITGB3BP,0.308334627,Cervix Uteri
NEXN,0.464917935,Cervix Uteri
SSX2IP,0.576492887,Cervix Uteri
BCAR3,0.144772,Cervix Uteri
VAV3,0.324467863,Cervix Uteri
RAP1A,0.279345491,Cervix Uteri
CAPZA1,-0.15507527,Cervix Uteri
ITGA10,0.104958317,Cervix Uteri
HAX1,-0.164485389,Cervix Uteri
SHC1,0.643384326,Cervix Uteri
ARHGEF2,0.185142987,Cervix Uteri
CSRP1,0.386043148,Cervix Uteri
PTPN14,0.408852271,Cervix Uteri
CAPN2,-0.384542891,Cervix Uteri
ENAH,0.323239933,Cervix Uteri
ARF1,0.311679476,Cervix Uteri
RHOU,0.421019608,Cervix Uteri
ACP1,0.326897053,Cervix Uteri
ASAP2,0.53515849,Cervix Uteri
ITGB1BP1,0.036933735,Cervix Uteri
SDC1,-0.121474033,Cervix Uteri
SOS1,0.377956854,Cervix Uteri
SPTBN1,0.267577279,Cervix Uteri
CTNNA2,0.450388828,Cervix Uteri
FHL2,0.511623967,Cervix Uteri
NCK2,0.077344869,Cervix Uteri
LIMS1,0.424547043,Cervix Uteri
ACTR3,-0.041911517,Cervix Uteri
LIMS2,0.510458771,Cervix Uteri
PKP4,0.196806552,Cervix Uteri
ITGB6,-0.05061223,Cervix Uteri
ITGA6,0.539897102,Cervix Uteri
ITGA4,0.226145458,Cervix Uteri
ITGAV,0.235389723,Cervix Uteri
CASP8,0.140097161,Cervix Uteri
ABI2,-0.068798255,Cervix Uteri
NRP2,0.623035479,Cervix Uteri
TNS1,0.490512638,Cervix Uteri
ARPC2,0.196509119,Cervix Uteri
IRS1,0.389924901,Cervix Uteri
INPP5D,0.193834544,Cervix Uteri
ILKAP,0.008940736,Cervix Uteri
ANKRD28,-0.146292021,Cervix Uteri
ITGA9,0.495746184,Cervix Uteri
CTNNB1,0.694612886,Cervix Uteri
RHOA,0.197093292,Cervix Uteri
PPM1M,-0.163851176,Cervix Uteri
NISCH,0.073771186,Cervix Uteri
PRKCD,-0.468481057,Cervix Uteri
FLNB,0.311800064,Cervix Uteri
MAGI1,-0.007851441,Cervix Uteri
CD47,-0.34800178,Cervix Uteri
ITGB5,-0.126320877,Cervix Uteri
HEG1,0.509728572,Cervix Uteri
PLD1,-0.515242042,Cervix Uteri
ECT2,0.041826453,Cervix Uteri
PIK3CA,0.022078185,Cervix Uteri
LPP,0.364500492,Cervix Uteri
DLG1,-0.376270412,Cervix Uteri
ADD1,0.412014191,Cervix Uteri
SHROOM3,-0.100668492,Cervix Uteri
ARHGAP24,0.449786458,Cervix Uteri
GAB1,-0.04745749,Cervix Uteri
RAPGEF2,0.598716482,Cervix Uteri
PALLD,0.581123127,Cervix Uteri
CASP3,0.326615098,Cervix Uteri
SORBS2,0.304231764,Cervix Uteri
FAT1,0.309492639,Cervix Uteri
EXOC3,0.282311982,Cervix Uteri
CTNND2,0.2393017,Cervix Uteri
TRIO,0.396734201,Cervix Uteri
CDH18,-0.447040233,Cervix Uteri
CDH12,0.00943486,Cervix Uteri
CDH10,0.531775004,Cervix Uteri
CDH9,-0.779433367,Cervix Uteri
CDH6,0.048091628,Cervix Uteri
PDZD2,0.233497393,Cervix Uteri
ITGA1,0.388415725,Cervix Uteri
ITGA2,0.307268179,Cervix Uteri
PDE4D,0.40180609,Cervix Uteri
RASA1,0.369457974,Cervix Uteri
FER,0.206007363,Cervix Uteri
PPP2CA,0.127109155,Cervix Uteri
CTNNA1,0.157167995,Cervix Uteri
DIAPH1,-0.443779647,Cervix Uteri
ARHGAP26,0.146554074,Cervix Uteri
DBN1,0.617736093,Cervix Uteri
NEDD9,0.231268538,Cervix Uteri
RNF5,0.060847166,Cervix Uteri
DEF6,0.183434276,Cervix Uteri
CD2AP,-0.148549484,Cervix Uteri
MYO6,-0.107515053,Cervix Uteri
FYN,0.177569589,Cervix Uteri
MARCKS,-0.130569777,Cervix Uteri
PTPRK,0.197433378,Cervix Uteri
EZR,0.225049013,Cervix Uteri
GNA12,0.522819329,Cervix Uteri
ACTB,0.377298971,Cervix Uteri
FSCN1,0.360275661,Cervix Uteri
RAC1,-0.303401384,Cervix Uteri
ITGB8,-0.311076528,Cervix Uteri
ELMO1,-0.081781197,Cervix Uteri
EGFR,-0.404549841,Cervix Uteri
LIMK1,-0.095418367,Cervix Uteri
HSPB1,0.213496823,Cervix Uteri
PTPN12,-0.130931367,Cervix Uteri
KRIT1,0.344263653,Cervix Uteri
TRIP6,0.37949219,Cervix Uteri
CBLL1,0.543774576,Cervix Uteri
TES,0.135331003,Cervix Uteri
CAV1,0.195517099,Cervix Uteri
MET,0.225804385,Cervix Uteri
WASL,-0.230430269,Cervix Uteri
ZYX,0.539895964,Cervix Uteri
KCNH2,0.629741155,Cervix Uteri
DLC1,0.221177639,Cervix Uteri
SORBS3,-0.180789902,Cervix Uteri
PTK2B,0.358473897,Cervix Uteri
ADAM9,-0.181347445,Cervix Uteri
LYN,0.273041261,Cervix Uteri
SDCBP,0.284534101,Cervix Uteri
PABPC1,-0.660805522,Cervix Uteri
PTK2,0.139229266,Cervix Uteri
SCRIB,0.487509467,Cervix Uteri
PLEC,0.653612835,Cervix Uteri
SHARPIN,0.166547037,Cervix Uteri
TESK1,0.315703393,Cervix Uteri
TLN1,0.465538574,Cervix Uteri
TJP2,-0.039198989,Cervix Uteri
OSTF1,-0.065786172,Cervix Uteri
SYK,0.18123508,Cervix Uteri
SPTLC1,0.185546188,Cervix Uteri
CORO2A,0.220512838,Cervix Uteri
ENG,0.606221193,Cervix Uteri
ABL1,0.464208493,Cervix Uteri
RAPGEF1,0.630965056,Cervix Uteri
VAV2,0.544995331,Cervix Uteri
ITGA8,0.549590051,Cervix Uteri
VIM,-0.121950801,Cervix Uteri
ARHGAP21,0.094067992,Cervix Uteri
ABI1,-0.456816568,Cervix Uteri
MPP7,0.107297043,Cervix Uteri
SVIL,0.331346792,Cervix Uteri
ARHGAP12,-0.083324562,Cervix Uteri
ITGB1,0.55332802,Cervix Uteri
NRP1,0.550307216,Cervix Uteri
PARD3,-0.322897667,Cervix Uteri
MAPK8,0.228297208,Cervix Uteri
ANK3,0.186127582,Cervix Uteri
CTNNA3,0.329535515,Cervix Uteri
VCL,0.515250067,Cervix Uteri
DLG5,0.502374102,Cervix Uteri
LDB3,0.146729793,Cervix Uteri
PTEN,0.062069571,Cervix Uteri
SORBS1,0.329973573,Cervix Uteri
ADAM12,0.065042244,Cervix Uteri
DOCK1,0.346112953,Cervix Uteri
HRAS,-0.470955937,Cervix Uteri
CD151,0.389205082,Cervix Uteri
ILK,0.472155811,Cervix Uteri
PARVA,0.427949918,Cervix Uteri
PLEKHA7,0.091046637,Cervix Uteri
PTPRJ,0.292297913,Cervix Uteri
CTNND1,0.50698326,Cervix Uteri
LPXN,0.012815235,Cervix Uteri
SLC3A2,0.182561474,Cervix Uteri
FERMT3,0.515935295,Cervix Uteri
CAPN1,0.042612225,Cervix Uteri
CFL1,0.452024308,Cervix Uteri
CORO1B,0.580248387,Cervix Uteri
PPFIA1,0.32922639,Cervix Uteri
CTTN,0.136093391,Cervix Uteri
INPPL1,0.022728374,Cervix Uteri
MYO7A,0.283352069,Cervix Uteri
PAK1,-0.058970507,Cervix Uteri
RDX,0.47240919,Cervix Uteri
LAYN,-0.272106729,Cervix Uteri
CBL,0.441020988,Cervix Uteri
THY1,0.377335419,Cervix Uteri
ARHGEF12,0.09919958,Cervix Uteri
ARHGAP32,-0.484915887,Cervix Uteri
PTPN6,-0.039555677,Cervix Uteri
PTPRO,0.466185392,Cervix Uteri
TUBA1B,0.493428024,Cervix Uteri
RACGAP1,0.171090235,Cervix Uteri
LIMA1,-0.019831514,Cervix Uteri
ITGB7,0.309557674,Cervix Uteri
ITGA5,0.346378846,Cervix Uteri
ITGA7,0.018280405,Cervix Uteri
LRP1,0.218393085,Cervix Uteri
AGAP2,0.243325513,Cervix Uteri
LIN7A,0.000458204,Cervix Uteri
VEZT,-0.122628573,Cervix Uteri
SSH1,0.626166498,Cervix Uteri
TRPV4,-0.111822616,Cervix Uteri
GIT2,0.36355377,Cervix Uteri
PTPN11,0.181845348,Cervix Uteri
PXN,-0.004153687,Cervix Uteri
CLIP1,0.10424606,Cervix Uteri
STARD13,0.43535956,Cervix Uteri
TRPC4,0.559796592,Cervix Uteri
LMO7,-0.10349855,Cervix Uteri
ARHGEF7,-0.001519852,Cervix Uteri
MMP14,0.021435308,Cervix Uteri
CDH24,0.347862018,Cervix Uteri
PRKD1,0.53914572,Cervix Uteri
ARHGAP5,-0.474854587,Cervix Uteri
ARF6,0.268001879,Cervix Uteri
FERMT2,0.489012373,Cervix Uteri
KTN1,0.043274403,Cervix Uteri
AKAP5,0.628557274,Cervix Uteri
HSPA2,0.276579905,Cervix Uteri
ACTN1,0.526539723,Cervix Uteri
PSEN1,0.490559984,Cervix Uteri
NUMB,0.098691859,Cervix Uteri
DYNC1H1,0.6219948,Cervix Uteri
ZFYVE21,0.344213461,Cervix Uteri
AKT1,0.160769624,Cervix Uteri
TJP1,0.45640573,Cervix Uteri
TRPM7,0.013750745,Cervix Uteri
CGNL1,-0.358410647,Cervix Uteri
ADAM10,0.370135687,Cervix Uteri
ITGA11,0.361817362,Cervix Uteri
CSK,0.104360886,Cervix Uteri
PEAK1,0.235254149,Cervix Uteri
CIB2,0.106012866,Cervix Uteri
CIB1,-0.285169216,Cervix Uteri
IQGAP1,0.410532077,Cervix Uteri
SYNM,0.272435881,Cervix Uteri
MAPK8IP3,-0.034639945,Cervix Uteri
PKD1,0.543149445,Cervix Uteri
PDPK1,0.308264875,Cervix Uteri
NUDT16L1,0.447111594,Cervix Uteri
SH2B1,0.274955539,Cervix Uteri
ITGAL,0.22762006,Cervix Uteri
ITGAM,0.611923893,Cervix Uteri
ITGAX,-0.110101561,Cervix Uteri
ITGAD,0.450700203,Cervix Uteri
TGFB1I1,0.541402933,Cervix Uteri
CDH8,0.203055218,Cervix Uteri
CDH11,0.397643023,Cervix Uteri
CDH5,0.696921031,Cervix Uteri
CDH3,0.212295765,Cervix Uteri
CDH1,0.171619927,Cervix Uteri
BCAR1,0.651988953,Cervix Uteri
CDH15,0.2780853,Cervix Uteri
CRK,0.561010205,Cervix Uteri
ITGAE,-0.02548453,Cervix Uteri
PFN1,0.397795812,Cervix Uteri
NDEL1,-0.655287466,Cervix Uteri
MYH10,0.602380564,Cervix Uteri
GIT1,0.575817679,Cervix Uteri
SRCIN1,0.041400869,Cervix Uteri
LASP1,0.418441474,Cervix Uteri
GRB7,-0.213372996,Cervix Uteri
WIPF2,0.262810693,Cervix Uteri
JUP,0.307033758,Cervix Uteri
STAT3,0.469071709,Cervix Uteri
ITGB3,0.559917329,Cervix Uteri
ABI3,0.598528755,Cervix Uteri
ITGA3,0.112541794,Cervix Uteri
NME1,0.118770804,Cervix Uteri
PRKCA,0.297046021,Cervix Uteri
GRB2,0.596164352,Cervix Uteri
ITGB4,0.086243777,Cervix Uteri
SLC16A3,0.220392304,Cervix Uteri
MYOM1,0.211994523,Cervix Uteri
PTPRM,0.377959364,Cervix Uteri
PTPN2,-0.101655718,Cervix Uteri
ROCK1,0.44145813,Cervix Uteri
CDH2,0.309685812,Cervix Uteri
CDH20,0.083869735,Cervix Uteri
CDH7,-0.003227761,Cervix Uteri
CDH19,0.541188252,Cervix Uteri
PIP5K1C,0.527408504,Cervix Uteri
VAV1,0.266598057,Cervix Uteri
INSR,0.024273723,Cervix Uteri
RAVER1,0.687524089,Cervix Uteri
KEAP1,0.542118798,Cervix Uteri
DNM2,-0.101783605,Cervix Uteri
CALR,0.297006187,Cervix Uteri
PRKACA,0.28649435,Cervix Uteri
SIPA1L3,0.252783062,Cervix Uteri
ACTN4,0.099832513,Cervix Uteri
CEACAM1,-0.020131454,Cervix Uteri
PLAUR,0.086707134,Cervix Uteri
PVR,0.36078506,Cervix Uteri
VASP,0.52195503,Cervix Uteri
ARHGAP35,0.501184965,Cervix Uteri
CYTH2,-0.094427098,Cervix Uteri
PTPRH,0.112711671,Cervix Uteri
CSNK2A1,0.492503819,Cervix Uteri
SIRPA,0.194442295,Cervix Uteri
PTPRA,0.035826523,Cervix Uteri
PRNP,-0.114124528,Cervix Uteri
FERMT1,-0.054266525,Cervix Uteri
SRC,0.135731803,Cervix Uteri
PLCG1,0.081361417,Cervix Uteri
PTPRT,-0.058831907,Cervix Uteri
SDC4,-0.223067544,Cervix Uteri
CDH22,0.394030901,Cervix Uteri
PTPN1,-0.147905865,Cervix Uteri
CASS4,0.333616108,Cervix Uteri
CDH4,0.572224813,Cervix Uteri
TIAM1,0.021377613,Cervix Uteri
ITGB2,0.436433292,Cervix Uteri
ARVCF,0.473293663,Cervix Uteri
CRKL,0.340807327,Cervix Uteri
MAPK1,0.275986162,Cervix Uteri
PPM1F,0.447657274,Cervix Uteri
NF2,0.637251055,Cervix Uteri
RNF185,0.000486644,Cervix Uteri
MYH9,0.553968414,Cervix Uteri
SH3BP1,0.145084739,Cervix Uteri
TRIOBP,0.317966854,Cervix Uteri
CSNK1E,-0.085476594,Cervix Uteri
PARVB,-0.211279783,Cervix Uteri
SH3KBP1,0.326779892,Cervix Uteri
SMPX,0.260099903,Cervix Uteri
MSN,0.405863265,Cervix Uteri
ARHGEF6,0.258372161,Cervix Uteri
FLNA,0.478678781,Cervix Uteri
AJAP1,0.446483358,Fallopian Tube
FBLIM1,-0.53793247,Fallopian Tube
CDC42,-0.265849425,Fallopian Tube
ASAP3,0.309424978,Fallopian Tube
SLC9A1,-0.177785311,Fallopian Tube
WASF2,-0.272509401,Fallopian Tube
EPB41,-0.259569187,Fallopian Tube
PTPRU,0.744639942,Fallopian Tube
FABP3,-0.051991858,Fallopian Tube
MACF1,-0.323578469,Fallopian Tube
PTPRF,0.858044427,Fallopian Tube
TSPAN1,0.310509736,Fallopian Tube
ITGB3BP,0.879154622,Fallopian Tube
NEXN,-0.378686511,Fallopian Tube
SSX2IP,0.43574314,Fallopian Tube
BCAR3,0.105879782,Fallopian Tube
VAV3,0.082231245,Fallopian Tube
RAP1A,-0.696993389,Fallopian Tube
CAPZA1,0.297239141,Fallopian Tube
ITGA10,-0.13044755,Fallopian Tube
HAX1,0.064476607,Fallopian Tube
SHC1,-0.341164214,Fallopian Tube
ARHGEF2,0.422365984,Fallopian Tube
CSRP1,-0.5829205,Fallopian Tube
PTPN14,-0.603807017,Fallopian Tube
CAPN2,0.360744036,Fallopian Tube
ENAH,-0.164749393,Fallopian Tube
ARF1,-0.091033317,Fallopian Tube
RHOU,-0.312646732,Fallopian Tube
ACP1,0.183291952,Fallopian Tube
ASAP2,-0.670126164,Fallopian Tube
ITGB1BP1,-0.624382631,Fallopian Tube
SDC1,0.779156236,Fallopian Tube
SOS1,0.703956216,Fallopian Tube
SPTBN1,-0.703838397,Fallopian Tube
CTNNA2,0.275124727,Fallopian Tube
FHL2,-0.830644938,Fallopian Tube
NCK2,-0.342710868,Fallopian Tube
LIMS1,-0.21322945,Fallopian Tube
ACTR3,-0.369918379,Fallopian Tube
LIMS2,-0.220041646,Fallopian Tube
PKP4,0.406631577,Fallopian Tube
ITGB6,0.907311892,Fallopian Tube
ITGA6,0.16603402,Fallopian Tube
ITGA4,0.431074959,Fallopian Tube
ITGAV,-0.298319749,Fallopian Tube
CASP8,0.479424702,Fallopian Tube
ABI2,0.580760174,Fallopian Tube
NRP2,-0.522410865,Fallopian Tube
TNS1,-0.592776124,Fallopian Tube
ARPC2,0.112331564,Fallopian Tube
IRS1,0.267653682,Fallopian Tube
INPP5D,-0.21148295,Fallopian Tube
ILKAP,0.140751241,Fallopian Tube
ANKRD28,-0.079096658,Fallopian Tube
ITGA9,-0.564043654,Fallopian Tube
CTNNB1,0.289519488,Fallopian Tube
RHOA,-0.626084198,Fallopian Tube
PPM1M,-0.500832738,Fallopian Tube
NISCH,0.392161917,Fallopian Tube
PRKCD,0.428738357,Fallopian Tube
FLNB,0.419128714,Fallopian Tube
MAGI1,0.568698514,Fallopian Tube
CD47,0.568799597,Fallopian Tube
ITGB5,-0.507971105,Fallopian Tube
HEG1,-0.677223684,Fallopian Tube
PLD1,0.00241763,Fallopian Tube
ECT2,0.269155934,Fallopian Tube
PIK3CA,-0.455699646,Fallopian Tube
LPP,-0.433056109,Fallopian Tube
DLG1,-0.289855223,Fallopian Tube
ADD1,-0.329292862,Fallopian Tube
SHROOM3,0.240277593,Fallopian Tube
ARHGAP24,-0.729829159,Fallopian Tube
GAB1,-0.26196583,Fallopian Tube
RAPGEF2,0.302716803,Fallopian Tube
PALLD,-0.479779622,Fallopian Tube
CASP3,-0.284029184,Fallopian Tube
SORBS2,0.12760784,Fallopian Tube
FAT1,0.002744722,Fallopian Tube
EXOC3,0.581311944,Fallopian Tube
CTNND2,-0.063868674,Fallopian Tube
TRIO,-0.372237231,Fallopian Tube
CDH18,-0.629214861,Fallopian Tube
CDH12,-0.180460249,Fallopian Tube
CDH10,-0.271199397,Fallopian Tube
CDH9,0.930051202,Fallopian Tube
CDH6,0.272923814,Fallopian Tube
PDZD2,-0.301578712,Fallopian Tube
ITGA1,-0.224196336,Fallopian Tube
ITGA2,0.544739808,Fallopian Tube
PDE4D,-0.357472001,Fallopian Tube
RASA1,0.720802038,Fallopian Tube
FER,-0.291824807,Fallopian Tube
PPP2CA,-0.271131707,Fallopian Tube
CTNNA1,0.522642535,Fallopian Tube
DIAPH1,0.692217694,Fallopian Tube
ARHGAP26,0.086990463,Fallopian Tube
DBN1,-0.307168807,Fallopian Tube
NEDD9,-0.576183293,Fallopian Tube
RNF5,-0.222081472,Fallopian Tube
DEF6,0.363750448,Fallopian Tube
CD2AP,0.59603992,Fallopian Tube
MYO6,0.961256449,Fallopian Tube
FYN,0.23046113,Fallopian Tube
MARCKS,-0.036256653,Fallopian Tube
PTPRK,0.144036007,Fallopian Tube
EZR,0.371957974,Fallopian Tube
GNA12,-0.400764267,Fallopian Tube
ACTB,-0.48000787,Fallopian Tube
FSCN1,-0.061199539,Fallopian Tube
RAC1,-0.645374444,Fallopian Tube
ITGB8,0.450031296,Fallopian Tube
ELMO1,-0.82268947,Fallopian Tube
EGFR,-0.717480649,Fallopian Tube
LIMK1,0.27216164,Fallopian Tube
HSPB1,0.196197765,Fallopian Tube
PTPN12,-0.297150501,Fallopian Tube
KRIT1,0.673507637,Fallopian Tube
TRIP6,0.118377412,Fallopian Tube
CBLL1,-0.147114945,Fallopian Tube
TES,-0.395522454,Fallopian Tube
CAV1,-0.715994091,Fallopian Tube
MET,-0.040439469,Fallopian Tube
WASL,-0.414956997,Fallopian Tube
ZYX,-0.337921278,Fallopian Tube
KCNH2,-0.152256101,Fallopian Tube
DLC1,-0.665970962,Fallopian Tube
SORBS3,-0.626971272,Fallopian Tube
PTK2B,0.308444339,Fallopian Tube
ADAM9,-0.626177669,Fallopian Tube
LYN,0.328837168,Fallopian Tube
SDCBP,-0.588330037,Fallopian Tube
PABPC1,-0.514174623,Fallopian Tube
PTK2,-0.159430448,Fallopian Tube
SCRIB,0.96976934,Fallopian Tube
PLEC,-0.203169238,Fallopian Tube
SHARPIN,0.602981035,Fallopian Tube
TESK1,-0.017191923,Fallopian Tube
TLN1,-0.44904343,Fallopian Tube
TJP2,0.187877618,Fallopian Tube
OSTF1,-0.424695853,Fallopian Tube
SYK,0.159922909,Fallopian Tube
SPTLC1,0.991481081,Fallopian Tube
CORO2A,0.444776442,Fallopian Tube
ENG,-0.318272732,Fallopian Tube
ABL1,-0.108070743,Fallopian Tube
RAPGEF1,0.424653597,Fallopian Tube
VAV2,0.641620094,Fallopian Tube
ITGA8,-0.677345214,Fallopian Tube
VIM,-0.674804352,Fallopian Tube
ARHGAP21,-0.095974491,Fallopian Tube
ABI1,-0.150950622,Fallopian Tube
MPP7,0.322978262,Fallopian Tube
SVIL,-0.293194212,Fallopian Tube
ARHGAP12,0.074624786,Fallopian Tube
ITGB1,-0.527879316,Fallopian Tube
NRP1,-0.497899261,Fallopian Tube
PARD3,-0.312420698,Fallopian Tube
MAPK8,0.092311106,Fallopian Tube
